"Demand" "Mead.PE" "Powell.PE" "Scenario" "TraceNumber" "mean" "median" "min" "max" "Driest2yrAVG" "Wettest2yrAVG" "Driest5yrAVG" "Wettest5yrAVG" "Driest8yrAVG" "Wettest8yrAVG" "Driest10yrAVG" "Wettest10yrAVG" "Driest20yrAVG" "Wettest20yrAVG" "LowQ.MaxDur" "LowQ.Freq" "HighQ.MaxDur" "HighQ.Freq" "NonHighQ.MaxDur" "LowQ.AvgDur" "HighQ.AvgDur" "NonHighQ.AvgDur"
"1870005" 5.34628057256341 1134.53562487965 3629.70518448274 "PCNF" 408 13.0299254090909 11.927166 5.442594 24.426364 7.796049 23.4765735 8.4534908 18.9367982 10.260391375 15.900289625 10.3768677 14.9335447 11.49748455 13.6151664 7 25 3 6 21 3.57142857142857 2 12.6666666666667
"564222" 5.50482634515502 1075.76781667303 3489.98975927825 "DPNF" 346 14.2675882127045 14.40560359 9.277246006 23.82923967 9.821863558 23.826136535 10.6300976512 20.116395098 12.0676619195 18.6883268775 12.6992530886 18.143321296 12.85945976345 15.922722804 4 13 3 6 21 2.16666666666667 2 9.5
"108208" 4.94589898008853 1002.82896758406 3516.43260476994 "GCM" 2 14.3367564075 12.56309096 8.28561335 38.79626711 9.887286295 27.21418161 10.29824474 20.087022508 11.440627685 18.23825281625 11.72027989 17.246231485 13.236193707 15.8256542395 6 22 2 8 11 2 1.33333333333333 5.14285714285714
"1743410" 5.49954177271575 1029.48206621688 3586.29259368754 "PCNF" 281 15.2801135909091 15.291576 5.442594 25.425589 7.8423655 24.9259765 9.0515454 22.578477 10.046044125 21.570996125 10.3241261 21.2347257 11.6636708 17.75107665 7 18 5 15 13 2.25 1.875 3.625
"964797" 5.04488185364753 1108.59672330203 3612.00232219999 "DPNF" 746 15.04636621475 15.5174283 6.081951091 20.72813048 7.223694669 19.16171724 11.5392202762 17.639392946 12.840672246375 16.63758723625 13.6858889461 16.230498486 14.07577645645 15.648899275 2 10 2 10 8 1.42857142857143 1.25 4.25
"187778" 4.95358755360357 1180.22822894505 3564.5807832072 "GCM" 81 14.5391273181818 14.590881105 6.53648415 25.79265862 9.8567834 22.568748025 11.06905424 19.01802471 12.48055086125 18.09859212125 12.62995179 17.026346643 13.6226150315 15.3954520565 5 18 2 13 12 2 1.3 3.1
"1852474" 4.6496208391618 1106.91996654496 3643.67627972388 "PCNF" 390 17.1600516590909 16.801919 6.17819 24.426364 8.802532 23.186994 13.8875696 21.4008646 14.42545625 20.05581225 15.0156194 19.5127064 15.948245 18.35242655 3 5 5 20 3 1.66666666666667 1.66666666666667 1.84615384615385
"1930665" 5.96757049374282 1015.09814479505 3580.1232314785 "PCNF" 468 13.4908352045455 13.1851405 5.442594 23.186994 7.9117785 22.8568885 9.7715296 18.5200734 11.215778875 16.749766125 11.2110048 17.1406132 12.3497291 14.98190425 5 21 3 6 19 2.33333333333333 1.5 7.6
"1654125" 5.7098023598548 1002.83710967051 3528.45287627424 "PCNF" 192 15.9585975227273 15.4051095 8.496102 24.426364 8.955005 23.064899 11.2070128 21.6938106 13.08477325 19.811453875 13.5371604 19.276413 13.9389175 16.4757595 4 11 6 15 11 2.2 2.14285714285714 4.83333333333333
"112442" 4.88367068488151 1054.75948222796 3460.93925299938 "GCM" 6 14.8501210240909 13.96554229 7.46790454 27.11157314 8.65832074 21.28690899 10.400450816 19.3436812 11.99091916375 17.07565712 12.575549508 15.973161016 13.761809825 15.438616769 5 16 2 9 8 2 1.125 3.88888888888889
"334121" 4.62646279069595 1014.32830995531 3526.78768762853 "DPNF" 116 14.4402709449318 14.358414125 9.345869901 20.47284322 10.5361412115 19.76097876 12.0700312182 16.943853282 12.703668683875 16.4967595825 12.8831738851 16.043346693 13.8093728393 15.1267473419 2 9 2 6 11 1.28571428571429 1.5 7.6
"1842549" 5.65726264533587 1106.71113208751 3546.22256233706 "PCNF" 380 15.6105609090909 15.278933 6.17819 25.425589 8.5672045 24.9259765 9.8805224 20.2346954 10.451513 20.79619575 11.7022745 19.6616233 14.05541295 17.4170101 7 13 4 15 9 3.25 1.66666666666667 3.22222222222222
"360536" 4.65517607666552 1057.98988232273 3458.77594162594 "DPNF" 142 14.7962362140909 14.852561185 8.399586804 21.33237152 10.942198027 19.574976695 12.4380869842 17.554519282 13.029110770125 16.9583059975 13.971873185 16.19114307 14.201618489 15.32570169895 2 10 2 9 13 1.11111111111111 1.5 5.83333333333333
"185353" 4.33330531027168 1031.16312469821 3648.35414465633 "GCM" 79 16.3310830597727 16.02123682 6.07548093 43.92507586 8.746123705 32.46671207 10.47012275 25.073513088 11.869453055 22.2946008975 12.446085439 21.070767038 14.639684389 18.8886456055 3 16 6 15 10 2.28571428571429 2.14285714285714 3.625
"1872259" 4.42903663110919 1020.56837258046 3476.47218712955 "PCNF" 410 13.3751763409091 11.67083 6.270823 21.757981 7.372478 20.504633 9.3406924 18.3114738 10.004053375 16.6378 10.3226282 15.5315718 12.0841396 14.77892 9 25 2 11 10 4.16666666666667 1.375 3.66666666666667
"1831726" 4.67406675363891 1120.25226259953 3493.03669900401 "PCNF" 369 17.4248248181818 17.695019 9.552734 25.425589 9.742195 25.425589 13.1472046 23.6726462 13.416355625 22.867528125 13.8290436 22.0926633 15.6923524 19.74544305 3 9 10 24 5 1.8 2.66666666666667 2.5
"1919053" 4.92377170957625 1183.27630478889 3497.84776867018 "PCNF" 457 15.6796695 15.499652 6.17819 24.426364 8.802532 23.684584 12.4479878 18.298882 13.615007875 17.462993 14.45479 16.975237 14.65463375 16.60763505 3 13 3 18 5 1.85714285714286 1.63636363636364 2.36363636363636
"392107" 5.3908250507433 1040.28521456057 3542.66045523109 "DPNF" 174 14.5878420200682 14.91466235 9.087113543 21.33237152 10.5406233665 19.30269716 11.6206253926 16.740657876 12.683081710375 16.16286825 12.9803674833 15.855192991 14.16814231365 15.040557296 2 10 1 3 19 1.25 1 10.25
"1288478" 5.6863148342818 1040.73694027495 3481.65642331587 "DPNF" 1070 15.5266072250455 15.983305745 4.824491817 23.12699177 6.8612734885 22.831555035 10.8652382032 20.241667892 12.416428764125 18.87969914875 13.0712837203 18.06956403 13.8652599845 16.1629483143 3 12 6 17 6 1.33333333333333 2.125 3
"1833973" 4.78848932124674 1121.71947073773 3522.74792006356 "PCNF" 371 13.9141015 13.233301 6.270823 24.426364 6.270823 23.3569975 8.7901298 21.3156804 10.115758625 18.0472435 10.1273052 17.6393765 11.56056655 14.9520834 7 20 4 10 12 3.33333333333333 1.42857142857143 5.66666666666667
"1608286" 5.44220815147273 1134.4791582285 3490.29393524397 "PCNF" 146 14.0562629318182 14.223292 6.17819 25.425589 8.360339 21.5248845 10.782313 17.5672422 10.969572375 16.809742625 12.0257781 16.0407615 12.87259015 14.98927785 5 19 2 9 10 3.16666666666667 1.125 4.375
"1761594" 5.01092045358382 1008.9754371997 3546.47802629624 "PCNF" 299 15.3651517045455 15.344136 6.17819 25.425589 7.796049 22.771133 8.9114006 20.1294338 9.815743 19.025088875 10.4909635 18.1750182 13.27117515 16.16956185 6 14 4 15 10 2.33333333333333 1.66666666666667 3.22222222222222
"1217599" 4.99920351770706 1151.82238384965 3674.78439560509 "DPNF" 999 14.6149637792045 15.161032285 6.775500105 20.9572629 9.1164611675 20.035130615 11.6447990796 17.379772992 12.004482616 16.7821295975 12.1222785448 16.1626724022 13.400235556 15.43425752535 3 14 3 12 14 1.27272727272727 2 5.33333333333333
"1844200" 5.05187632720917 1177.97013117 3484.21883172705 "PCNF" 382 14.8974933409091 15.4151795 6.17819 25.425589 8.4066555 22.2846245 9.6054566 21.3718098 10.072051875 20.413625 10.9561836 19.8231295 11.9001537 16.4158905 4 14 6 13 10 2.8 1.85714285714286 4.42857142857143
"1534271" 4.26092637274414 1170.4992777342 3573.21183755994 "PCNF" 72 15.8801708181818 16.215915 5.442594 25.425589 8.813048 24.9259765 12.5989956 22.1885074 13.192258375 20.808792375 13.8723447 19.512195 15.1068491 17.48396515 3 14 4 17 5 1.75 1.88888888888889 2.7
"994838" 5.29972099182196 1099.77897777106 3493.65675547742 "DPNF" 776 14.54416704 14.55608106 6.081951091 21.57408782 9.3925746255 19.16171724 11.5392202762 17.639392946 12.809727909875 17.243762745 13.2429378579 16.703174222 13.98023106795 15.802958744 2 12 2 11 8 1.5 1.375 3.66666666666667
"517702" 5.2709511866793 1053.13331471989 3486.34479533066 "DPNF" 299 14.8871341606364 14.489976625 6.631323046 21.46348621 8.785109026 20.34954356 11.6238620884 17.86655173 11.87163270775 17.99521261875 12.2222773712 17.304583764 14.5140219946 15.839829346 3 11 3 11 13 1.83333333333333 1.83333333333333 5.5
"1899667" 5.75256705028005 1160.83464671043 3591.77174420329 "PCNF" 437 12.210446 11.52416 5.442594 22.287631 7.428251 19.075071 8.0501678 15.9328024 8.771079125 14.16385775 9.1392197 14.1592705 10.3536666 13.4522144 8 24 1 4 18 2.4 1 8
"595473" 5.43981572329067 1033.17703017616 3457.6648629969 "DPNF" 377 13.7473723112727 13.1587881 9.277246006 22.4873504 9.821863558 22.40028328 10.3608398632 18.693328126 11.1153689845 16.47928177375 11.4656913116 16.095081916 12.4458460098 14.783163238 5 13 3 4 25 1.85714285714286 2 20
"958981" 4.55825161663815 1148.87190217152 3487.07475406118 "DPNF" 740 14.4426966491818 15.163073175 6.081951091 20.24116575 7.223694669 18.15422893 11.5410890576 17.390238876 12.754792758125 16.63758723625 13.2664696455 16.230498486 14.06968324375 15.648899275 2 12 2 8 8 1.33333333333333 1.14285714285714 4.5
"1788754" 5.69709352841601 1053.21547477157 3571.62174390396 "PCNF" 326 12.9587222272727 12.2138645 6.17819 21.829584 7.8423655 19.2113785 9.1677936 17.4129298 9.58466875 16.593080875 9.6337514 16.6285253 10.21197725 14.69245075 12 25 2 9 21 3.125 1.28571428571429 4.375
"809799" 5.61122178998776 1045.52087167278 3603.74801763101 "DPNF" 591 15.4628510505227 15.88811184 7.406562435 22.60609659 8.8231648175 21.41083255 10.984683489 18.78512182 12.610065744375 17.70511574875 13.6980434365 17.276693552 14.7415304104 16.500002534 3 8 3 13 12 2 1.85714285714286 3.875
"1859531" 4.93051012731157 1145.11911710957 3627.06137673813 "PCNF" 397 12.8068117045455 11.8841935 6.17819 21.500963 6.17819 21.196776 8.6977334 17.0205044 10.2191525 15.618776875 10.7088529 14.824252 11.3926395 14.0789331 6 23 2 7 17 3.28571428571429 1.16666666666667 7.4
"1929188" 5.37795689399354 1030.48865276505 3467.04492489807 "PCNF" 467 16.03977225 15.9329685 6.17819 25.425589 7.372478 24.9259765 10.295644 23.302997 10.800275375 22.38730375 12.8440341 21.9063123 14.9396584 18.5109598 6 16 10 19 8 2.66666666666667 4.75 5
"11128" 4.70859738802537 1060.55335272686 3602.63749016449 "ObsRes" 12 15.0211433181818 14.6349555 6.17819 22.942804 8.955005 22.407207 11.377672 19.2549044 12.37351325 18.45294525 12.5087324 18.4131018 13.9209359 16.08746985 4 12 4 12 10 2 1.33333333333333 3.55555555555556
"1249256" 5.60620687636547 1158.74344566255 3661.96641968563 "DPNF" 1031 14.4077255446364 14.308101715 8.164292865 20.48900519 10.640010599 19.68348741 12.2429047062 16.080460186 12.333605850125 15.948894196 13.3027831661 15.3872678598 13.95185847215 14.68200696355 3 14 2 8 13 1.75 1.14285714285714 5.14285714285714
"344309" 5.43877810235135 1160.13825135655 3605.20303497906 "DPNF" 126 14.8591353008636 14.8312313 8.399586804 20.9805302 10.942198027 19.574976695 12.0700312182 17.554519282 12.703668683875 16.4967595825 12.8831738851 16.043346693 13.8093728393 15.31683706695 2 9 2 9 11 1.125 1.28571428571429 5
"1838728" 5.87065954492427 1125.63185558887 3509.91253634566 "PCNF" 376 12.09515875 11.0504145 6.17819 21.500963 6.2245065 20.821924 7.3029638 18.7094978 8.36774075 15.603245125 9.0037952 15.6726383 9.61105885 14.14000185 10 27 2 5 18 5.4 1.25 7.8
"1386680" 4.2469856986776 1148.72854899499 3456.66516115889 "DPNF" 1168 14.1916218038409 14.64653139 7.17002225 20.69317645 10.0731251955 19.21944803 12.0964971122 17.50603458 12.952452732625 16.32769255625 13.0973792881 15.744761904 13.41081462245 14.7500419094 2 11 2 7 9 1.1 1.16666666666667 5.28571428571429
"1891558" 5.30128223695792 1078.91295993468 3538.91362486174 "PCNF" 429 15.3766795681818 15.356779 6.17819 25.425589 7.337146 22.7373125 10.7099418 19.119447 13.302338125 18.36202375 13.08827 17.7677491 14.008708 15.6615411 4 14 4 15 12 2.8 2.5 4.83333333333333
"137407" 5.94058407596312 1108.16698884941 3617.08351137349 "GCM" 31 12.7063605188636 12.01347411 5.84761077 23.67049429 6.26016579 22.268215245 8.288948784 17.586639894 9.597296855 16.78422873375 10.322823235 15.649816003 11.9080217425 14.589701159 6 22 2 10 9 2.75 1.42857142857143 4.25
"1924991" 5.03572186343372 1042.06326228101 3556.69232702348 "PCNF" 462 16.2631754545455 16.152711 6.17819 25.425589 8.809811 24.9259765 11.7182512 22.786291 11.9810315 20.58464025 12.5149056 20.9622097 13.6265707 18.7281415 3 11 5 19 4 1.83333333333333 1.9 2.27272727272727
"1938021" 5.46949197091162 1076.53430645471 3545.81210986362 "PCNF" 476 15.3817378636364 14.9703905 6.17819 24.426364 7.796049 23.064899 9.591408 20.6168898 12.208339 19.384279125 13.1583899 18.9901207 13.686617 16.928903 5 17 4 15 7 3.4 1.875 3.625
"1515851" 5.56916418266483 1096.13817903679 3593.74919467955 "PCNF" 53 14.6647591363636 14.223292 5.442594 23.186994 7.8423655 23.064899 10.4304308 19.485254 11.75948675 17.610982 12.1610834 17.155834 13.45973515 15.9988915 4 12 4 12 8 1.71428571428571 1.5 3.55555555555556
"1724605" 5.82866196208633 1059.51688356232 3603.7144696922 "PCNF" 262 13.62352275 12.7983455 5.442594 24.426364 7.728655 21.982788 9.7283044 18.3297758 10.245330375 17.17108325 10.4217129 16.6739968 11.5260702 14.407352 11 21 3 10 16 2.625 1.25 3.77777777777778
"607229" 4.56526286699809 1006.44734083093 3553.92491198145 "DPNF" 389 14.8569881054545 14.21468858 10.0601794 22.59501909 10.631930425 22.40028328 11.676522682 19.96441484 12.2943860475 18.72373380125 12.732830423 17.870433253 13.3162005355 16.5609590475 2 8 3 6 15 1.6 1.5 7.6
"328709" 5.1241602269467 1174.54849776812 3549.00542166433 "DPNF" 110 14.2553894566136 14.13646446 7.411629834 20.47284322 8.6509746445 19.76097876 11.5353935158 16.943853282 12.703668683875 16.4967595825 12.8831738851 16.043346693 13.562530173 15.1267473419 3 11 2 6 15 1.57142857142857 1.5 7.6
"1628544" 5.46906410492957 1105.64256110811 3643.93081392045 "PCNF" 166 14.6354569772727 14.2070885 6.270823 22.526783 8.4066555 22.142382 8.8956842 19.7527684 9.9446925 18.072856375 11.0627238 17.725363 13.8888384 16.49403025 8 17 4 15 9 3.4 1.875 4.14285714285714
"663126" 5.92762434356846 1137.58912951336 3531.07638147776 "DPNF" 445 15.0759987200455 14.846231975 7.132634288 22.15350809 9.280241684 20.04739056 12.121269801 17.813808196 13.337182646875 16.55594310375 13.9384073675 16.140513677 14.43039011365 15.4302398409 3 9 2 11 7 1.5 1.22222222222222 3.66666666666667
"186252" 4.73848909833468 1011.05140675209 3667.45300432085 "GCM" 80 13.2546947579545 12.47331867 6.44589993 23.73398142 8.0147347 22.436112435 9.383798568 17.94326182 10.41715076375 18.420074195 10.75234307 17.002223145 12.1790603335 13.936584936 5 21 3 7 16 1.90909090909091 1.75 7.4
"1806472" 5.32833633483388 1067.3744011845 3523.72682131827 "PCNF" 344 14.2824669772727 13.8088645 5.442594 21.829584 8.556712 19.9740795 9.757255 18.9544086 10.427143125 17.03300125 12.0785166 16.7098232 12.4886919 15.716508 7 15 3 10 9 2.14285714285714 1.25 4.25
"739001" 4.91496924860403 1110.35608432954 3471.03756316938 "DPNF" 521 14.6971876028864 15.1669403 4.357879017 22.32494809 7.417246167 20.999679955 11.6871355788 19.120772012 12.447034544875 17.41502614875 12.8533030919 16.576748414 14.30900280155 16.01703208535 2 13 3 10 8 1.625 1.42857142857143 4.85714285714286
"1729996" 5.55483173215762 1043.50044845953 3524.98024614179 "PCNF" 267 13.1045650909091 12.244227 6.17819 24.426364 8.360339 20.978266 9.7265288 16.1382614 10.33142025 15.95742025 10.7622409 15.4745214 12.5638472 14.50847915 7 23 2 8 11 3.28571428571429 1.33333333333333 6
"1889066" 5.38312474549748 1109.23807024839 3640.32031043898 "PCNF" 427 15.0986506363636 14.9965035 5.442594 24.426364 7.141747 23.684584 11.0593306 20.2656676 12.321606875 17.5860125 12.0280762 16.6778403 12.79711955 16.04582575 4 16 4 14 10 2.66666666666667 2 4.28571428571429
"1619672" 5.45425161696039 1111.4354558161 3557.12263481109 "PCNF" 157 17.3597546363636 17.7341155 6.17819 25.425589 6.2245065 24.9259765 10.3133936 22.8857894 13.77241075 22.20071375 14.1031922 21.1879137 15.7557814 19.1212626 3 9 7 22 7 1.8 2.75 2.75
"969832" 4.38799977446906 1017.33469488099 3608.94250996644 "DPNF" 751 15.0908585531591 15.36709511 6.081951091 21.57408782 7.223694669 19.16171724 11.5392202762 17.639392946 12.840672246375 17.243762745 13.6858889461 16.68440734 14.07577645645 15.55454562755 2 9 2 10 8 1.5 1.25 3.77777777777778
"929290" 5.08121584611945 1003.19141911343 3489.09150387626 "DPNF" 711 14.6759008789318 14.78190104 6.867790194 23.02032518 7.1246361005 21.31716534 11.562936222 18.978724474 11.237381414 18.79419735125 11.9311592552 18.53015724 12.94688237265 16.63758309 3 13 3 10 10 1.625 1.42857142857143 4.25
"130349" 4.58015374881215 1113.93849545624 3537.18849843135 "GCM" 24 14.3720894863636 12.228858565 7.81797686 32.05524663 7.886841645 27.20793445 9.987189612 19.4219449 11.1916956 17.19596513 10.946340467 16.438282967 12.9739422 15.044025451 6 23 3 13 6 2.3 1.44444444444444 3.1
"1906839" 5.4837988876272 1040.07336865063 3656.50340249995 "PCNF" 444 13.8559534772727 11.9575285 6.270823 24.426364 7.8423655 21.43678 9.2735752 20.9376984 10.222127 19.061205125 11.2378578 17.5593525 12.3288624 15.1938676 8 23 7 13 8 3.28571428571429 2.6 5.16666666666667
"1014766" 5.87728242231533 1138.91514905612 3525.2375359938 "DPNF" 796 13.6239013155909 13.946675145 5.576277473 19.11502577 8.2768014565 18.573510085 10.2533619328 16.214478182 11.367758453 15.37291391875 11.9845981415 15.261992395 12.4931185457 14.5111749289 3 18 3 10 15 2 1.66666666666667 5.66666666666667
"1180304" 5.07674553366378 1042.02897391748 3451.31009251345 "DPNF" 962 14.752398268 15.101959585 7.687807776 22.19309179 7.8826990355 22.17358372 11.5953331772 18.315610564 12.604682392125 16.77092754625 12.4293511507 16.981238901 14.21234341475 15.09024899575 3 13 3 13 6 1.44444444444444 1.85714285714286 3.875
"1705879" 4.417139540473 1107.2957637615 3528.52597909514 "PCNF" 243 13.3233417954545 12.725609 8.474133 21.354813 9.024418 18.3494745 9.8332684 16.9199064 10.754094 16.632310625 10.8983856 16.5637507 12.0945705 14.33909105 7 21 1 8 11 3.5 1 5.14285714285714
"1396590" 5.81523835002445 1082.50043997075 3534.32081649662 "DPNF" 1178 14.3397515686591 14.941515015 4.027896537 20.69317645 6.996239006 19.21944803 12.0964971122 16.906026496 12.952452732625 15.166611665 13.0973792881 15.3255925178 13.41081462245 14.60245934145 2 12 2 9 7 1.2 1.125 4.375
"1646624" 5.27316332557239 1110.87406057748 3459.82735336293 "PCNF" 184 13.9736852727273 14.140528 5.442594 23.186994 7.428251 21.363103 8.7424012 19.0320826 11.05008375 17.084361 11.8958536 16.8784949 12.8629768 15.0375651 6 20 3 10 12 2.85714285714286 1.66666666666667 5.66666666666667
"807596" 4.90049008545466 1175.42620109278 3609.05710959923 "DPNF" 589 15.2525933629318 15.59554331 7.406562435 22.60609659 8.8231648175 21.41083255 10.984683489 18.78512182 12.610065744375 17.86758517125 13.6980434365 17.276693552 14.7415304104 16.500002534 3 9 3 13 10 1.8 1.85714285714286 3.875
"363723" 5.49500921331346 1112.37285028677 3603.6099259858 "DPNF" 145 14.9141310670455 15.01374067 8.399586804 21.33237152 10.942198027 19.574976695 12.8416248502 17.554519282 13.8398299175 16.9583059975 13.971873185 16.19114307 14.201618489 15.32570169895 2 10 2 9 13 1.11111111111111 1.5 5
"882609" 4.43745094290935 1110.01088884426 3592.53419621964 "DPNF" 664 14.4354657106591 14.70884439 7.5821769 21.05620427 8.5565333865 19.99716087 11.6905079506 16.995766154 11.610526989125 16.4814488825 12.3932732433 16.169965761 12.7667674537 15.0372895135 2 12 3 10 10 1.5 2 6.8
"390859" 5.43634947859682 1111.39292694279 3485.9166963317 "DPNF" 172 14.5199208223409 14.91466235 9.087113543 21.33237152 10.5406233665 19.30269716 11.6206253926 16.740657876 12.683081710375 16.16286825 12.9803674833 15.855192991 14.16814231365 14.9286904815 2 11 1 3 19 1.375 1 10.25
"1602458" 5.90398664614186 1176.61738536321 3620.57121033431 "PCNF" 140 14.428592 14.463548 6.17819 23.186994 7.3261615 21.5297405 9.698792 18.3040994 11.6383705 17.069956125 12.0399985 16.8826349 12.996216 15.9898907 5 19 3 13 6 2.375 1.85714285714286 3.875
"624826" 4.63908866057172 1015.21363800857 3581.24950922211 "DPNF" 406 15.5819459934091 14.970277735 11.54572983 22.59501909 11.97728867 22.40028328 12.407836198 19.96441484 13.45447376875 18.72373380125 13.315191824 17.870433253 15.3833736965 17.196282201 3 5 3 9 12 2.5 1.5 5
"1722933" 5.77448764736764 1086.3439950801 3634.83458898263 "PCNF" 260 14.7664943636364 14.6088425 8.496102 23.186994 8.955005 22.3503925 10.1112998 21.0077528 10.836036375 19.16376075 11.4076159 17.8761304 13.31351825 16.3384307 6 15 3 11 8 2.5 1.57142857142857 4.125
"783362" 4.48929099775851 1112.85129231517 3515.95072051277 "DPNF" 565 15.4986692576364 15.135807245 7.406562435 23.45334479 8.8231648175 21.550671025 10.984683489 20.101172818 12.610065744375 18.266333295625 13.6980434365 17.3202401105 14.35050971605 16.13127546675 3 9 4 14 10 1.8 2.33333333333333 5
"1892013" 5.61755894045345 1087.88300560322 3598.32141028019 "PCNF" 430 13.9701168409091 13.8088645 6.17819 21.500963 8.5149945 19.3630495 10.4420236 17.6056276 11.538188625 16.675378125 12.127297 15.9421849 12.7552041 14.2147393 4 17 1 8 9 1.88888888888889 1 4.5
"1960041" 5.78806770555675 1039.27928613499 3618.0012337456 "PCNF" 498 15.5149081363636 14.6349555 8.474133 25.425589 9.386278 23.976186 10.396939 22.1071634 12.45670275 19.919352125 13.4658996 18.6200926 14.2421044 17.1494779 5 17 5 16 6 1.88888888888889 1.6 2.8
"1723205" 5.8748560922686 1008.35743295145 3471.38564831112 "PCNF" 261 15.67564775 15.4025365 6.17819 25.425589 7.337146 23.976186 9.5273344 20.1440806 10.72390275 19.127693875 10.4213639 18.7168239 12.6352639 18.34709375 6 12 4 15 8 2.4 1.875 3.625
"1335003" 5.2118241914548 1020.00106733292 3521.0011902207 "DPNF" 1117 14.6147172063409 14.5500808 6.783040836 22.34227607 8.648547228 20.418948145 11.04559844 18.241313018 12.31388729325 18.10233906125 12.2402127616 17.701491413 13.17715536495 16.3446422038 4 12 2 10 21 2 1.42857142857143 4.85714285714286
"1877279" 5.82997619714588 1072.4391238438 3526.73048527795 "PCNF" 415 14.7268779545455 13.7356665 6.270823 25.425589 7.8423655 23.463276 10.0154212 20.127948 10.4005105 17.89100575 10.7643491 18.0208652 12.80453695 16.11146215 4 17 4 13 11 1.7 1.85714285714286 3.875
"824706" 4.77707762075588 1045.81406151759 3570.37421281566 "DPNF" 606 15.1288617925909 15.366246335 8.189812818 20.76995002 9.717505384 18.91787102 11.6608071912 17.835304556 12.73318341325 17.2553696475 13.1626982976 16.646604768 13.6261536142 16.296981878 3 8 2 11 17 2 1.375 4.125
"933284" 5.19366426891647 1156.77851007902 3550.8737461525 "DPNF" 715 14.8228861875682 14.998504 6.867790194 23.02032518 7.1246361005 21.31716534 11.562936222 18.978724474 11.237381414 18.79419735125 11.9311592552 18.53015724 12.94688237265 16.41503095185 3 11 3 10 10 1.83333333333333 1.42857142857143 4.25
"1244816" 4.7310495054815 1009.76143340929 3622.29745496297 "DPNF" 1026 14.4159534703636 14.24058046 8.164292865 20.48900519 10.640010599 19.853977605 12.2429047062 17.379772992 12.333605850125 16.7821295975 13.3027831661 15.8028945915 13.95185847215 14.70811286225 3 14 3 9 13 1.75 1.5 5
"1401805" 5.33768397197127 1058.79852795973 3645.75193703058 "DPNF" 1183 14.7820907611591 15.11342969 4.027896537 22.8236561 6.996239006 22.053069785 12.0964971122 21.092682806 12.952452732625 19.02757803125 13.0973792881 18.626010293 13.41081462245 16.0792737131 2 12 5 11 7 1.2 1.57142857142857 4.125
"839683" 5.66439623921178 1034.45143871941 3503.39877095539 "DPNF" 621 14.2525749545909 14.16392629 8.189812818 20.76995002 9.717505384 18.36952006 11.6608071912 16.883065462 12.73318341325 15.88931848125 13.0843747178 15.702672725 13.6261536142 14.6628047299 3 11 1 5 17 1.57142857142857 1 6.5
"1382093" 5.92823351682164 1134.10647028475 3524.27222185652 "DPNF" 1164 14.3613906883864 14.877228615 7.17002225 20.69317645 10.0731251955 19.21944803 12.0964971122 17.50603458 12.952452732625 16.32769255625 13.0973792881 15.744761904 13.41081462245 15.170849951 2 11 3 9 9 1.1 1.5 5
"1662769" 4.52031004303135 1067.6702251134 3560.7478918042 "PCNF" 200 15.5369089090909 14.6004665 6.17819 25.425589 8.671126 24.9259765 10.9936236 22.1580242 11.712906875 22.16009825 12.675925 21.8670786 12.90236775 18.4622775 3 14 7 15 9 2.33333333333333 2.5 4.14285714285714
"1266386" 5.7198768266011 1105.58246162371 3591.06166388956 "DPNF" 1048 14.9600345845909 15.82485783 4.824491817 22.22556228 6.8612734885 20.995593315 10.8652382032 20.241667892 12.333605850125 18.87969914875 13.0712837203 18.06956403 14.26339906045 16.5388461215 3 15 6 15 8 1.66666666666667 2.14285714285714 3.625
"1368607" 5.93004304063506 1025.2513335261 3590.52826875122 "DPNF" 1150 15.3599522313409 15.534536795 7.17002225 22.34227607 10.0731251955 20.418948145 12.0964971122 18.241313018 13.44287350975 18.10233906125 13.1899653319 17.792523113 14.4672504559 16.790720858 2 7 3 13 9 1.16666666666667 1.625 3.44444444444444
"1478465" 5.07967653307132 1105.3018716455 3492.61256668833 "PCNF" 16 14.9286035227273 15.4025365 5.442594 23.186994 7.796049 22.407207 11.0073062 20.97916 12.2308095 19.278877875 12.6870408 18.2101152 13.6353857 16.1912783 4 15 5 15 9 1.66666666666667 1.875 3.22222222222222
"1231732" 4.70292483195662 1174.98474026448 3565.2573664498 "DPNF" 1013 14.5351081510909 14.308101715 8.164292865 20.48900519 10.640010599 19.853977605 12.1626744486 17.379772992 12.760989755375 16.7821295975 13.0675766543 16.1626724022 13.95185847215 15.43425752535 3 14 3 9 13 1.4 1.8 7
"504163" 4.7793442830909 1110.25167198968 3659.59822096629 "DPNF" 286 14.9550032140455 15.13682762 6.631323046 21.46348621 8.785109026 20.34954356 11.6238620884 17.86655173 11.87163270775 17.99521261875 12.2222773712 17.304583764 13.7987770036 15.839829346 3 12 3 10 15 1.71428571428571 1.66666666666667 5.66666666666667
"115240" 5.56189571558498 1182.33796093147 3655.64155766624 "GCM" 9 12.5551792327273 13.511067065 5.77118462 18.4890393 8.342193175 16.67402703 9.44849803 15.39772772 10.326781105 14.74857253375 10.97804107 14.689773644 11.556219286 13.7796934675 5 21 1 2 28 2.1 1 14
